time | time (millisecond),membrane | V (millivolt)
8175,11.9706
8176,11.8476
8177,11.7235
8178,11.5984
8179,11.4722
8180,11.345
8181,11.2166
8182,11.0872
8183,10.9565
8184,10.8248
8185,10.6918
8186,10.5577
8187,10.4223
8188,10.2857
8189,10.1479
8190,10.0088
8191,9.86838
8192,9.72666
8193,9.5836
8194,9.43919
8195,9.29339
8196,9.1462
8197,8.99758
8198,8.84752
8199,8.69599
8200,8.54297
8201,8.38844
8202,8.23237
8203,8.07474
8204,7.91552
8205,7.75469
8206,7.59223
8207,7.42811
8208,7.26231
8209,7.0948
8210,6.92555
8211,6.75454
8212,6.58174
8213,6.40712
8214,6.23067
8215,6.05235
8216,5.87213
8217,5.68998
8218,5.50588
8219,5.31981
8220,5.13172
8221,4.94159
8222,4.74939
8223,4.55509
8224,4.35866
8225,4.16006
8226,3.95927
8227,3.75625
8228,3.55096
8229,3.34338
8230,3.13346
8231,2.92117
8232,2.70647
8233,2.48932
8234,2.26967
8235,2.0475
8236,1.82274
8237,1.59536
8238,1.36531
8239,1.13253
8240,0.896972
8241,0.658576
8242,0.417284
8243,0.17303
8244,-0.0742513
8245,-0.324632
8246,-0.578189
8247,-0.835002
8248,-1.09516
8249,-1.35875
8250,-1.62587
8251,-1.89662
8252,-2.17112
8253,-2.44948
8254,-2.73183
8255,-3.0183
8256,-3.30903
8257,-3.60418
8258,-3.9039
8259,-4.20836
8260,-4.51774
8261,-4.83223
8262,-5.15204
8263,-5.47737
8264,-5.80845
8265,-6.14552
8266,-6.48882
8267,-6.83861
8268,-7.19518
8269,-7.5588
8270,-7.92977
8271,-8.30841
8272,-8.69505
8273,-9.09002
8274,-9.49366
8275,-9.90635
8276,-10.3285
8277,-10.7604
8278,-11.2025
8279,-11.6552
8280,-12.1189
8281,-12.594
8282,-13.081
8283,-13.5803
8284,-14.0924
8285,-14.6175
8286,-15.1563
8287,-15.7091
8288,-16.2763
8289,-16.8585
8290,-17.456
8291,-18.0692
8292,-18.6987
8293,-19.3447
8294,-20.0078
8295,-20.6884
8296,-21.3869
8297,-22.1039
8298,-22.8398
8299,-23.595
8300,-24.3703
8301,-25.1662
8302,-25.9834
8303,-26.8227
8304,-27.6848
8305,-28.5709
8306,-29.4819
8307,-30.4191
8308,-31.3841
8309,-32.3784
8310,-33.4039
8311,-34.4628
8312,-35.5577
8313,-36.6914
8314,-37.8673
8315,-39.0891
8316,-40.3613
8317,-41.6887
8318,-43.0771
8319,-44.5327
8320,-46.0623
8321,-47.6735
8322,-49.3739
8323,-51.1708
8324,-53.07
8325,-55.075
8326,-57.1837
8327,-59.387
8328,-61.6635
8329,-63.9799
8330,-66.2961
8331,-68.5638
8332,-70.7334
8333,-72.7618
8334,-74.6179
8335,-76.2848
8336,-77.7591
8337,-79.048
8338,-80.1653
8339,-81.1285
8340,-81.9555
8341,-82.6633
8342,-83.2671
8343,-83.7798
8344,-84.2126
8345,-84.5752
8346,-84.8763
8347,-85.1241
8348,-85.326
8349,-85.489
8350,-85.6196
8351,-85.7234
8352,-85.8055
8353,-85.8701
8354,-85.9209
8355,-85.9608
8356,-85.992
8357,-86.0167
8358,-86.0361
8359,-86.0515
8360,-86.0638
8361,-86.0738
8362,-86.0819
8363,-86.0886
8364,-86.0942
8365,-86.099
8366,-86.1031
8367,-86.1067
8368,-86.11
8369,-86.1129
8370,-86.1156
8371,-86.1181
8372,-86.1205
8373,-86.1228
8374,-86.125
8375,-86.1271
8376,-86.1291
8377,-86.1311
8378,-86.1331
8379,-86.135
8380,-86.1369
8381,-86.1388
8382,-86.1407
8383,-86.1425
8384,-86.1443
8385,-86.1461
8386,-86.1479
8387,-86.1497
8388,-86.1514
8389,-86.1531
8390,-86.1549
8391,-86.1566
8392,-86.1583
8393,-86.1599
8394,-86.1616
8395,-86.1632
8396,-86.1649
8397,-86.1665
8398,-86.1681
8399,-86.1697
8400,-86.1713
8401,-86.1729
8402,-86.1744
8403,-86.176
8404,-86.1775
8405,-86.179
8406,-86.1805
8407,-86.182
8408,-86.1835
8409,-86.185
8410,-86.1864
8411,-86.1879
8412,-86.1893
8413,-86.1907
8414,-86.1921
8415,-86.1935
8416,-86.1949
8417,-86.1963
8418,-86.1976
8419,-86.199
8420,-86.2003
8421,-86.2016
8422,-86.2029
8423,-86.2042
8424,-86.2055
8425,-86.2068
8426,-86.208
8427,-86.2093
8428,-86.2105
8429,-86.2118
8430,-86.213
8431,-86.2142
8432,-86.2154
8433,-86.2166
8434,-86.2177
8435,-86.2189
8436,-86.22
8437,-86.2212
8438,-86.2223
8439,-86.2234
8440,-86.2245
8441,-86.2256
8442,-86.2267
8443,-86.2278
8444,-86.2289
8445,-86.2299
8446,-86.231
8447,-86.232
8448,-86.2331
8449,-86.2341
8450,-86.2351
8451,-86.2361
8452,-86.2371
8453,-86.2381
8454,-86.239
8455,-86.24
8456,-86.241
8457,-86.2419
8458,-86.2428
8459,-86.2438
8460,-86.2447
8461,-86.2456
8462,-86.2465
8463,-86.2474
8464,-86.2483
8465,-86.2492
8466,-86.25
8467,-86.2509
8468,-86.2517
8469,-86.2526
8470,-86.2534
8471,-86.2543
8472,-86.2551
8473,-86.2559
8474,-86.2567
8475,-86.2575
8476,-86.2583
8477,-86.2591
8478,-86.2598
8479,-86.2606
8480,-86.2614
8481,-86.2621
8482,-86.2629
8483,-86.2636
8484,-86.2643
8485,-86.2651
8486,-86.2658
8487,-86.2665
8488,-86.2672
8489,-86.2679
8490,-86.2686
8491,-86.2693
8492,-86.27
8493,-86.2706
8494,-86.2713
8495,-86.272
8496,-86.2726
8497,-86.2733
8498,-86.2739
8499,-86.2745
8500,-86.2752
8501,-86.2758
8502,-86.2764
8503,-86.277
8504,-86.2776
8505,-86.2782
8506,-86.2788
8507,-86.2794
8508,-86.28
8509,-86.2806
8510,-86.2812
8511,-86.2817
8512,-86.2823
8513,-86.2828
8514,-86.2834
8515,-86.2839
8516,-86.2845
8517,-86.285
8518,-86.2856
8519,-86.2861
8520,-86.2866
8521,-86.2871
8522,-86.2876
8523,-86.2881
8524,-86.2887
8525,-86.2892
8526,-86.2896
8527,-86.2901
8528,-86.2906
8529,-86.2911
8530,-86.2916
8531,-86.2921
8532,-86.2925
8533,-86.293
8534,-86.2934
8535,-86.2939
8536,-86.2943
8537,-86.2948
8538,-86.2952
8539,-86.2957
8540,-86.2961
8541,-86.2965
8542,-86.297
8543,-86.2974
8544,-86.2978
8545,-86.2982
8546,-86.2986
8547,-86.299
8548,-86.2994
8549,-86.2998
8550,-86.3002
8551,-86.3006
8552,-86.301
8553,-86.3014
8554,-86.3018
8555,-86.3022
8556,-86.3026
8557,-86.3029
8558,-86.3033
8559,-86.3037
8560,-86.304
8561,-86.3044
8562,-86.3047
8563,-86.3051
8564,-86.3054
8565,-86.3058
8566,-86.3061
8567,-86.3065
8568,-86.3068
8569,-86.3071
8570,-86.3075
8571,-86.3078
8572,-86.3081
8573,-86.3085
8574,-86.3088
8575,-86.3091
8576,-86.3094
8577,-86.3097
8578,-86.31
8579,-86.3103
8580,-86.3106
8581,-86.3109
8582,-86.3112
8583,-86.3115
8584,-86.3118
8585,-86.3121
8586,-86.3124
8587,-86.3127
8588,-86.313
8589,-86.3132
8590,-86.3135
8591,-86.3138
8592,-86.3141
8593,-86.3143
8594,-86.3146
8595,-86.3149
8596,-86.3151
8597,-86.3154
8598,-86.3157
8599,-86.3159
8600,-86.3162
8601,-86.3164
8602,-86.3167
8603,-86.3169
8604,-86.3172
8605,-86.3174
8606,-86.3177
8607,-86.3179
8608,-86.3181
8609,-86.3184
8610,-86.3186
8611,-86.3188
8612,-86.3191
8613,-86.3193
8614,-86.3195
8615,-86.3197
8616,-86.32
8617,-86.3202
8618,-86.3204
8619,-86.3206
8620,-86.3208
8621,-86.321
8622,-86.3213
8623,-86.3215
8624,-86.3217
8625,-86.3219
8626,-86.3221
8627,-86.3223
8628,-86.3225
8629,-86.3227
8630,-86.3229
8631,-86.3231
8632,-86.3233
8633,-86.3235
8634,-86.3237
8635,-86.3238
8636,-86.324
8637,-86.3242
8638,-86.3244
8639,-86.3246
8640,-86.3248
8641,-86.3249
8642,-86.3251
8643,-86.3253
8644,-86.3255
8645,-86.3256
8646,-86.3258
8647,-86.326
8648,-86.3262
8649,-86.3263
8650,-86.3265
8651,-86.3267
8652,-86.3268
8653,-86.327
8654,-86.3271
8655,-86.3273
8656,-86.3275
8657,-86.3276
8658,-86.3278
8659,-86.3279
8660,-86.3281
8661,-86.3282
8662,-86.3284
8663,-86.3285
8664,-86.3287
8665,-86.3288
8666,-86.329
8667,-86.3291
8668,-86.3293
8669,-86.3294
8670,-86.3296
8671,-86.3297
8672,-86.3298
8673,-86.33
8674,-86.3301
8675,-86.3302
8676,-86.3304
8677,-86.3305
8678,-86.3306
8679,-86.3308
8680,-86.3309
8681,-86.331
8682,-86.3312
8683,-86.3313
8684,-86.3314
8685,-86.3315
8686,-86.3317
8687,-86.3318
8688,-86.3319
8689,-86.332
8690,-86.3322
8691,-86.3323
8692,-86.3324
8693,-86.3325
8694,-86.3326
8695,-86.3327
8696,-86.3329
8697,-86.333
8698,-86.3331
8699,-86.3332
8700,-86.3333
8701,-86.3334
8702,-86.3335
8703,-86.3336
8704,-86.3337
8705,-86.3339
8706,-86.334
8707,-86.3341
8708,-86.3342
8709,-86.3343
8710,-86.3344
8711,-86.3345
8712,-86.3346
8713,-86.3347
8714,-86.3348
8715,-86.3349
8716,-86.335
8717,-86.3351
8718,-86.3352
8719,-86.3353
8720,-86.3354
8721,-86.3355
8722,-86.3356
8723,-86.3356
8724,-86.3357
8725,-86.3358
8726,-86.3359
8727,-86.336
8728,-86.3361
8729,-86.3362
8730,-86.3363
8731,-86.3364
8732,-86.3365
8733,-86.3365
8734,-86.3366
8735,-86.3367
8736,-86.3368
8737,-86.3369
8738,-86.337
8739,-86.337
8740,-86.3371
8741,-86.3372
8742,-86.3373
8743,-86.3374
8744,-86.3374
8745,-86.3375
8746,-86.3376
8747,-86.3377
8748,-86.3378
8749,-86.3378
8750,-86.3379
8751,-86.338
8752,-86.3381
8753,-86.3381
8754,-86.3382
8755,-86.3383
8756,-86.3384
8757,-86.3384
8758,-86.3385
8759,-86.3386
8760,-86.3386
8761,-86.3387
8762,-86.3388
8763,-86.3389
8764,-86.3389
8765,-86.339
8766,-86.3391
8767,-86.3391
8768,-86.3392
8769,-86.3393
8770,-86.3393
8771,-86.3394
8772,-86.3395
8773,-86.3395
8774,-86.3396
8775,-86.3396
8776,-86.3397
8777,-86.3398
8778,-86.3398
8779,-86.3399
8780,-86.34
8781,-86.34
8782,-86.3401
8783,-86.3401
8784,-86.3402
8785,-86.3403
8786,-86.3403
8787,-86.3404
8788,-86.3404
8789,-86.3405
8790,-86.3405
8791,-86.3406
8792,-86.3407
8793,-86.3407
8794,-86.3408
8795,-86.3408
8796,-86.3409
8797,-86.3409
8798,-86.341
8799,-86.341
8800,-86.3411
8801,-86.3411
8802,-86.3412
8803,-86.3412
8804,-86.3413
8805,-86.3413
8806,-86.3414
8807,-86.3415
8808,-86.3415
8809,-86.3416
8810,-86.3416
8811,-86.3417
8812,-86.3417
8813,-86.3417
8814,-86.3418
8815,-86.3418
8816,-86.3419
8817,-86.3419
8818,-86.342
8819,-86.342
8820,-86.3421
8821,-86.3421
8822,-86.3422
8823,-86.3422
8824,-86.3423
8825,-86.3423
8826,-86.3424
8827,-86.3424
8828,-86.3424
8829,-86.3425
8830,-86.3425
8831,-86.3426
8832,-86.3426
8833,-86.3427
8834,-86.3427
8835,-86.3427
8836,-86.3428
8837,-86.3428
8838,-86.3429
8839,-86.3429
8840,-86.3429
8841,-86.343
8842,-86.343
8843,-86.3431
8844,-86.3431
8845,-86.3431
8846,-86.3432
8847,-86.3432
8848,-86.3433
8849,-86.3433
8850,-86.3433
8851,-86.3434
8852,-86.3434
8853,-86.3435
8854,-86.3435
8855,-86.3435
8856,-86.3436
8857,-86.3436
8858,-86.3436
8859,-86.3437
8860,-86.3437
8861,-86.3438
8862,-86.3438
8863,-86.3438
8864,-86.3439
8865,-86.3439
8866,-86.3439
8867,-86.344
8868,-86.344
8869,-86.344
8870,-86.3441
8871,-86.3441
8872,-86.3441
8873,-86.3442
8874,-86.3442
8875,-86.3442
8876,-86.3443
8877,-86.3443
8878,-86.3443
8879,-86.3444
8880,-86.3444
8881,-86.3444
8882,-86.3445
8883,-86.3445
8884,-86.3445
8885,-86.3445
8886,-86.3446
8887,-86.3446
8888,-86.3446
8889,-86.3447
8890,-86.3447
8891,-86.3447
8892,-86.3448
8893,-86.3448
8894,-86.3448
8895,-86.3449
8896,-86.3449
8897,-86.3449
8898,-86.3449
8899,-86.345
8900,-86.345
8901,-86.345
8902,-86.3451
8903,-86.3451
8904,-86.3451
8905,-86.3451
8906,-86.3452
8907,-86.3452
8908,-86.3452
8909,-86.3452
8910,-86.3453
8911,-86.3453
8912,-86.3453
8913,-86.3454
8914,-86.3454
8915,-86.3454
8916,-86.3454
8917,-86.3455
8918,-86.3455
8919,-86.3455
8920,-86.3455
8921,-86.3456
8922,-86.3456
8923,-86.3456
8924,-86.3456
8925,-86.3457
8926,-86.3457
8927,-86.3457
8928,-86.3457
8929,-86.3458
8930,-86.3458
8931,-86.3458
8932,-86.3458
8933,-86.3459
8934,-86.3459
8935,-86.3459
8936,-86.3459
8937,-86.346
8938,-86.346
8939,-86.346
8940,-86.346
8941,-86.346
8942,-86.3461
8943,-86.3461
8944,-86.3461
8945,-86.3461
8946,-86.3462
8947,-86.3462
8948,-86.3462
8949,-86.3462
8950,-86.3463
8951,-86.3463
8952,-86.3463
8953,-86.3463
8954,-86.3463
8955,-86.3464
8956,-86.3464
8957,-86.3464
8958,-86.3464
8959,-86.3464
8960,-86.3465
8961,-86.3465
8962,-86.3465
8963,-86.3465
8964,-86.3466
8965,-86.3466
8966,-86.3466
8967,-86.3466
8968,-86.3466
8969,-86.3467
8970,-86.3467
8971,-86.3467
8972,-86.3467
8973,-86.3467
8974,-86.3468
8975,-86.3468
8976,-86.3468
8977,-86.3468
8978,-86.3468
8979,-86.3469
8980,-86.3469
8981,-86.3469
8982,-86.3469
8983,-86.3469
8984,-86.347
8985,-86.347
8986,-86.347
8987,-86.347
8988,-86.347
8989,-86.347
8990,-86.3471
8991,-86.3471
8992,-86.3471
8993,-86.3471
8994,-86.3471
8995,-86.3472
8996,-86.3472
8997,-86.3472
8998,-86.3472
8999,-86.3472
9000,-86.3472
9001,-86.3473
9002,-86.3473
9003,-86.3473
9004,-86.3473
9005,-86.3473
9006,-86.3474
9007,-86.3474
9008,-86.3474
9009,-86.3474
9010,-86.3474
9011,19.7113
9012,31.2399
9013,23.6391
9014,19.2184
9015,16.5842
9016,15.0034
9017,14.099
9018,13.6603
9019,13.551
9020,13.6732
9021,13.9533
9022,14.3357
9023,14.7796
9024,15.256
9025,15.7452
9026,16.2345
9027,16.7158
9028,17.1843
9029,17.6361
9030,18.0688
9031,18.4807
9032,18.871
9033,19.2389
9034,19.5839
9035,19.9057
9036,20.2042
9037,20.479
9038,20.7305
9039,20.9588
9040,21.1644
9041,21.3479
9042,21.5101
9043,21.6519
9044,21.7743
9045,21.8785
9046,21.9656
9047,22.0367
9048,22.0932
9049,22.1361
9050,22.1666
9051,22.1858
9052,22.1948
9053,22.1945
9054,22.1858
9055,22.1696
9056,22.1467
9057,22.1178
9058,22.0836
9059,22.0446
9060,22.0013
9061,21.9543
9062,21.9039
9063,21.8506
9064,21.7946
9065,21.7364
9066,21.6761
9067,21.614
9068,21.5502
9069,21.4851
9070,21.4187
9071,21.3511
9072,21.2826
9073,21.2131
9074,21.1429
9075,21.0719
9076,21.0003
9077,20.9281
9078,20.8553
9079,20.7821
9080,20.7084
9081,20.6343
9082,20.5599
9083,20.485
9084,20.4098
9085,20.3343
9086,20.2585
9087,20.1824
9088,20.106
9089,20.0293
9090,19.9524
9091,19.8751
9092,19.7976
9093,19.7199
9094,19.6419
9095,19.5636
9096,19.485
9097,19.4062
9098,19.3271
9099,19.2478
9100,19.1682
9101,19.0883
9102,19.0081
9103,18.9276
9104,18.8469
9105,18.7658
9106,18.6844
9107,18.6028
9108,18.5208
9109,18.4385
9110,18.3559
9111,18.273
9112,18.1897
9113,18.1061
9114,18.0222
9115,17.9379
9116,17.8532
9117,17.7682
9118,17.6828
9119,17.597
9120,17.5108
9121,17.4242
9122,17.3372
9123,17.2499
9124,17.1621
9125,17.0738
9126,16.9852
9127,16.896
9128,16.8065
9129,16.7165
9130,16.626
9131,16.535
9132,16.4436
9133,16.3517
9134,16.2592
9135,16.1663
9136,16.0728
9137,15.9788
9138,15.8843
9139,15.7892
9140,15.6936
9141,15.5974
9142,15.5006
9143,15.4033
9144,15.3053
9145,15.2068
9146,15.1076
9147,15.0078
9148,14.9073
9149,14.8062
9150,14.7045
9151,14.602
9152,14.4989
9153,14.3951
9154,14.2906
9155,14.1853
9156,14.0794
9157,13.9727
9158,13.8652
9159,13.7569
9160,13.6479
9161,13.5381
9162,13.4275
9163,13.316
9164,13.2037
9165,13.0906
9166,12.9766
9167,12.8617
9168,12.7459
9169,12.6292
9170,12.5116
9171,12.3931
9172,12.2736
9173,12.1531
9174,12.0316
9175,11.9091
9176,11.7856
9177,11.6611
9178,11.5355
9179,11.4089
9180,11.2811
9181,11.1523
9182,11.0223
9183,10.8912
9184,10.7589
9185,10.6254
9186,10.4907
9187,10.3548
9188,10.2177
9189,10.0793
9190,9.93965
9191,9.79867
9192,9.65638
9193,9.51274
9194,9.36773
9195,9.22134
9196,9.07354
9197,8.92431
9198,8.77363
9199,8.62147
9200,8.46782
9201,8.31264
9202,8.15591
9203,7.99762
9204,7.83773
9205,7.67622
9206,7.51307
9207,7.34825
9208,7.18174
9209,7.01351
9210,6.84353
9211,6.67179
9212,6.49825
9213,6.32288
9214,6.14566
9215,5.96656
9216,5.78556
9217,5.60262
9218,5.41772
9219,5.23083
9220,5.04191
9221,4.85095
9222,4.65791
9223,4.46275
9224,4.26545
9225,4.06597
9226,3.86429
9227,3.66036
9228,3.45416
9229,3.24565
9230,3.03479
9231,2.82154
9232,2.60587
9233,2.38773
9234,2.16709
9235,1.9439
9236,1.71811
9237,1.48968
9238,1.25856
9239,1.02469
9240,0.788018
9241,0.548488
9242,0.306038
9243,0.0606028
9244,-0.187888
9245,-0.439506
9246,-0.694331
9247,-0.952444
9248,-1.21393
9249,-1.4789
9250,-1.74743
9251,-2.01963
9252,-2.29563
9253,-2.57554
9254,-2.85949
9255,-3.14761
9256,-3.44005
9257,-3.73697
9258,-4.03852
9259,-4.34488
9260,-4.65624
9261,-4.97278
9262,-5.29472
9263,-5.62227
9264,-5.95566
9265,-6.29513
9266,-6.64094
9267,-6.99334
9268,-7.35262
9269,-7.71906
9270,-8.09298
9271,-8.47469
9272,-8.86451
9273,-9.2628
9274,-9.66989
9275,-10.0862
9276,-10.512
9277,-10.9478
9278,-11.3939
9279,-11.8508
9280,-12.3188
9281,-12.7984
9282,-13.2901
9283,-13.7941
9284,-14.3111
9285,-14.8413
9286,-15.3853
9287,-15.9434
9288,-16.5162
9289,-17.104
9290,-17.7072
9291,-18.3264
9292,-18.9619
9293,-19.6141
9294,-20.2835
9295,-20.9705
9296,-21.6757
9297,-22.3994
9298,-23.1421
9299,-23.9045
9300,-24.687
9301,-25.4904
9302,-26.3153
9303,-27.1625
9304,-28.033
9305,-28.9277
9306,-29.8478
9307,-30.7947
9308,-31.7698
9309,-32.7748
9310,-33.8119
9311,-34.8833
9312,-35.9916
9313,-37.1399
9314,-38.3318
9315,-39.5711
9316,-40.8625
9317,-42.2112
9318,-43.623
9319,-45.1045
9320,-46.6627
9321,-48.3053
9322,-50.0398
9323,-51.8731
9324,-53.8104
9325,-55.8532
9326,-57.9974
9327,-60.2298
9328,-62.5235
9329,-64.8432
9330,-67.1455
9331,-69.3806
9332,-71.5006
9333,-73.4665
9334,-75.2523
9335,-76.8464
9336,-78.2497
9337,-79.4723
9338,-80.5297
9339,-81.4397
9340,-82.2202
9341,-82.8874
9342,-83.4557
9343,-83.9374
9344,-84.3431
9345,-84.6819
9346,-84.9625
9347,-85.1927
9348,-85.3797
9349,-85.5303
9350,-85.6507
9351,-85.7463
9352,-85.8218
9353,-85.8812
9354,-85.9279
9355,-85.9646
9356,-85.9935
9357,-86.0162
9358,-86.0342
9359,-86.0485
9360,-86.06
9361,-86.0693
9362,-86.077
9363,-86.0833
9364,-86.0886
9365,-86.0932
9366,-86.0972
9367,-86.1007
9368,-86.1039
9369,-86.1068
9370,-86.1094
9371,-86.1119
9372,-86.1143
9373,-86.1165
9374,-86.1187
9375,-86.1208
9376,-86.1229
9377,-86.1249
9378,-86.1269
9379,-86.1288
9380,-86.1307
9381,-86.1326
9382,-86.1345
9383,-86.1363
9384,-86.1381
9385,-86.14
9386,-86.1417
9387,-86.1435
9388,-86.1453
9389,-86.147
9390,-86.1488
9391,-86.1505
9392,-86.1522
9393,-86.1539
9394,-86.1555
9395,-86.1572
9396,-86.1588
9397,-86.1605
9398,-86.1621
9399,-86.1637
9400,-86.1653
9401,-86.1669
9402,-86.1684
9403,-86.17
9404,-86.1715
9405,-86.1731
9406,-86.1746
9407,-86.1761
9408,-86.1776
9409,-86.1791
9410,-86.1805
9411,-86.182
9412,-86.1834
9413,-86.1848
9414,-86.1862
9415,-86.1876
9416,-86.189
9417,-86.1904
9418,-86.1918
9419,-86.1931
9420,-86.1945
9421,-86.1958
9422,-86.1971
9423,-86.1984
9424,-86.1997
9425,-86.201
9426,-86.2022
9427,-86.2035
9428,-86.2047
9429,-86.206
9430,-86.2072
9431,-86.2084
9432,-86.2096
9433,-86.2108
9434,-86.212
9435,-86.2131
9436,-86.2143
9437,-86.2154
9438,-86.2166
9439,-86.2177
9440,-86.2188
9441,-86.2199
9442,-86.221
9443,-86.2221
9444,-86.2232
9445,-86.2242
9446,-86.2253
9447,-86.2263
9448,-86.2274
9449,-86.2284
9450,-86.2294
9451,-86.2304
9452,-86.2314
9453,-86.2324
9454,-86.2334
9455,-86.2343
9456,-86.2353
9457,-86.2362
9458,-86.2372
9459,-86.2381
9460,-86.239
9461,-86.2399
9462,-86.2408
9463,-86.2417
9464,-86.2426
9465,-86.2435
9466,-86.2444
9467,-86.2452
9468,-86.2461
9469,-86.2469
9470,-86.2478
9471,-86.2486
9472,-86.2494
9473,-86.2503
9474,-86.2511
9475,-86.2519
9476,-86.2527
9477,-86.2534
9478,-86.2542
9479,-86.255
9480,-86.2557
9481,-86.2565
9482,-86.2572
9483,-86.258
9484,-86.2587
9485,-86.2595
9486,-86.2602
9487,-86.2609
9488,-86.2616
9489,-86.2623
9490,-86.263
9491,-86.2637
9492,-86.2644
9493,-86.265
9494,-86.2657
9495,-86.2664
9496,-86.267
9497,-86.2677
9498,-86.2683
9499,-86.2689
9500,-86.2696
9501,-86.2702
9502,-86.2708
9503,-86.2714
9504,-86.272
9505,-86.2726
9506,-86.2732
9507,-86.2738
9508,-86.2744
9509,-86.275
9510,-86.2756
9511,-86.2761
9512,-86.2767
9513,-86.2772
9514,-86.2778
9515,-86.2784
9516,-86.2789
9517,-86.2794
9518,-86.28
9519,-86.2805
9520,-86.281
9521,-86.2815
9522,-86.282
9523,-86.2826
9524,-86.2831
9525,-86.2836
9526,-86.284
9527,-86.2845
9528,-86.285
9529,-86.2855
9530,-86.286
9531,-86.2865
9532,-86.2869
9533,-86.2874
9534,-86.2878
9535,-86.2883
9536,-86.2887
9537,-86.2892
9538,-86.2896
9539,-86.2901
9540,-86.2905
9541,-86.2909
9542,-86.2914
9543,-86.2918
9544,-86.2922
9545,-86.2926
9546,-86.293
9547,-86.2934
9548,-86.2938
9549,-86.2942
9550,-86.2946
9551,-86.295
9552,-86.2954
9553,-86.2958
9554,-86.2962
9555,-86.2966
9556,-86.2969
9557,-86.2973
9558,-86.2977
9559,-86.298
9560,-86.2984
9561,-86.2988
9562,-86.2991
9563,-86.2995
9564,-86.2998
9565,-86.3002
9566,-86.3005
9567,-86.3009
9568,-86.3012
9569,-86.3015
9570,-86.3019
9571,-86.3022
9572,-86.3025
9573,-86.3028
9574,-86.3032
9575,-86.3035
9576,-86.3038
9577,-86.3041
9578,-86.3044
9579,-86.3047
9580,-86.305
9581,-86.3053
9582,-86.3056
9583,-86.3059
9584,-86.3062
9585,-86.3065
9586,-86.3068
9587,-86.3071
9588,-86.3073
9589,-86.3076
9590,-86.3079
9591,-86.3082
9592,-86.3084
9593,-86.3087
9594,-86.309
9595,-86.3092
9596,-86.3095
9597,-86.3098
9598,-86.31
9599,-86.3103
9600,-86.3105
9601,-86.3108
9602,-86.311
9603,-86.3113
9604,-86.3115
9605,-86.3118
9606,-86.312
9607,-86.3122
9608,-86.3125
9609,-86.3127
9610,-86.3129
9611,-86.3132
9612,-86.3134
9613,-86.3136
9614,-86.3139
9615,-86.3141
9616,-86.3143
9617,-86.3145
9618,-86.3147
9619,-86.315
9620,-86.3152
9621,-86.3154
9622,-86.3156
9623,-86.3158
9624,-86.316
9625,-86.3162
9626,-86.3164
9627,-86.3166
9628,-86.3168
9629,-86.317
9630,-86.3172
9631,-86.3174
9632,-86.3176
9633,-86.3178
9634,-86.318
9635,-86.3182
9636,-86.3183
9637,-86.3185
9638,-86.3187
9639,-86.3189
9640,-86.3191
9641,-86.3193
9642,-86.3194
9643,-86.3196
9644,-86.3198
9645,-86.32
9646,-86.3201
9647,-86.3203
9648,-86.3205
9649,-86.3206
9650,-86.3208
9651,-86.321
9652,-86.3211
9653,-86.3213
9654,-86.3214
9655,-86.3216
9656,-86.3218
9657,-86.3219
9658,-86.3221
9659,-86.3222
9660,-86.3224
9661,-86.3225
9662,-86.3227
9663,-86.3228
9664,-86.323
9665,-86.3231
9666,-86.3233
9667,-86.3234
9668,-86.3236
9669,-86.3237
9670,-86.3238
9671,-86.324
9672,-86.3241
9673,-86.3243
9674,-86.3244
9675,-86.3245
9676,-86.3247
9677,-86.3248
9678,-86.3249
9679,-86.3251
9680,-86.3252
9681,-86.3253
9682,-86.3254
9683,-86.3256
9684,-86.3257
9685,-86.3258
9686,-86.3259
9687,-86.3261
9688,-86.3262
9689,-86.3263
9690,-86.3264
9691,-86.3265
9692,-86.3267
9693,-86.3268
9694,-86.3269
9695,-86.327
9696,-86.3271
9697,-86.3272
9698,-86.3273
9699,-86.3275
9700,-86.3276
9701,-86.3277
9702,-86.3278
9703,-86.3279
9704,-86.328
9705,-86.3281
9706,-86.3282
9707,-86.3283
9708,-86.3284
9709,-86.3285
9710,-86.3286
9711,-86.3287
9712,-86.3288
9713,-86.3289
9714,-86.329
9715,-86.3291
9716,-86.3292
9717,-86.3293
9718,-86.3294
9719,-86.3295
9720,-86.3296
9721,-86.3297
9722,-86.3298
9723,-86.3299
9724,-86.33
9725,-86.3301
9726,-86.3302
9727,-86.3302
9728,-86.3303
9729,-86.3304
9730,-86.3305
9731,-86.3306
9732,-86.3307
9733,-86.3308
9734,-86.3309
9735,-86.3309
9736,-86.331
9737,-86.3311
9738,-86.3312
9739,-86.3313
9740,-86.3314
9741,-86.3314
9742,-86.3315
9743,-86.3316
9744,-86.3317
9745,-86.3317
9746,-86.3318
9747,-86.3319
9748,-86.332
9749,-86.3321
9750,-86.3321
9751,-86.3322
9752,-86.3323
9753,-86.3324
9754,-86.3324
9755,-86.3325
9756,-86.3326
9757,-86.3326
9758,-86.3327
9759,-86.3328
9760,-86.3329
9761,-86.3329
9762,-86.333
9763,-86.3331
9764,-86.3331
9765,-86.3332
9766,-86.3333
9767,-86.3333
9768,-86.3334
9769,-86.3335
9770,-86.3335
9771,-86.3336
9772,-86.3337
9773,-86.3337
9774,-86.3338
9775,-86.3338
9776,-86.3339
9777,-86.334
